CDX2,FOXA2
CDX2,JUN
CDX2,MYCN
CDX2,NFE2L2
CDX2,NR3C1
CDX2,SALL4
CDX2,YAP1
DACH1,NOTCH1
DACH1,YAP1
ETS2,KLF5
EZH2,CDX2
EZH2,DACH1
EZH2,FOXA2
EZH2,FOXP2
EZH2,GATA4
EZH2,JARID2
EZH2,JUN
EZH2,LMO2
EZH2,MAFB
EZH2,MEIS1
EZH2,NEUROG3
EZH2,NOTCH1
EZH2,SALL4
EZH2,SOX11
EZH2,SOX9
EZH2,TCF7L2
FOXA2,ETS2
FOXA2,FOXP2
FOXA2,GATA4
FOXA2,KLF5
FOXA2,NFE2L2
FOXA2,RAD21
FOXA2,RBPJ
FOXA2,SOX9
FOXA2,STAT1
FOXA2,TBX3
FOXA2,TCF7L2
FOXM1,MAFB
FOXO1,MYCN
FOXO1,NOTCH1
FOXO1,TBX3
FOXP2,DACH1
FOXP2,EZH2
FOXP2,ISL1
FOXP2,LMO2
FOXP2,MEIS1
FOXP2,NR3C1
FOXP2,RAD21
FOXP2,RBPJ
GATA4,EZH2
GATA4,FOXP2
GATA4,MYBL2
GATA4,NR3C1
GATA4,PBX1
GATA4,RBPJ
GATA4,RCOR2
GATA4,STAT1
GATA4,TBX3
GATA4,YAP1
ISL1,PDX1
JARID2,CDX2
JARID2,DACH1
JARID2,FOXA2
JARID2,FOXP2
JARID2,GATA4
JARID2,ISL1
JARID2,JUN
JARID2,LMO2
JARID2,MAFB
JARID2,MEIS1
JARID2,SOX11
JARID2,SOX9
JUN,EZH2
JUN,MEIS1
JUN,NFE2L2
JUN,ISL1
KDM5B,CDX2
KDM5B,EZH2
KDM5B,FOXA2
KDM5B,FOXP2
KDM5B,GATA4
KDM5B,JARID2
KDM5B,KLF5
KDM5B,LMO2
KDM5B,MAFB
KDM5B,MEIS1
KDM5B,NEUROG3
KDM5B,PDX1
KDM5B,RAD21
KDM5B,SOX9
KDM5B,TBX3
KLF5,JARID2
LMO2,KDM5B
MAFB,PDX1
MEIS1,JARID2
MEIS1,KDM5B
MEIS1,MAFB
MEIS1,RBPJ
MEIS1,RCOR2
MEIS1,TCF3
MYBL2,EZH2
MYBL2,FOXA2
MYBL2,FOXM1
MYBL2,JARID2
MYBL2,KLF5
MYBL2,MAFB
MYBL2,MEIS1
MYBL2,MYCN
MYBL2,NEUROD1
MYBL2,RBPJ
MYCN,EZH2
MYCN,FOXM1
MYCN,FOXO1
MYCN,MEIS1
MYCN,NFE2L2
MYCN,NOTCH1
MYCN,RCOR2
NEUROD1,PDX1
NEUROG3,NEUROD1
NFE2L2,ETS2
NFE2L2,FOXA2
NFE2L2,KLF5
NFE2L2,MEIS1
NFE2L2,NR3C1
NFE2L2,PBX1
NFE2L2,STAT1
NFE2L2,TCF7L2
NOTCH1,JUN
NOTCH1,MAFB
NOTCH1,NR3C1
NR3C1,FOXO1
NR3C1,ISL1
NR3C1,MAFB
NR3C1,TBX3
NR3C1,TCF7L2
PBX1,DACH1
PBX1,KLF5
PBX1,MEIS1
PBX1,SALL4
PBX1,SOX9
PBX1,TBX3
PBX1,TCF7L2
PDX1,ETS2
PDX1,NEUROD1
RAD21,JUN
RAD21,MAFB
RAD21,MYCN
RAD21,RBPJ
RAD21,SOX9
RBPJ,JUN
RBPJ,NOTCH1
RBPJ,YAP1
RCOR2,JARID2
RCOR2,MYCN
RCOR2,RBPJ
SALL4,ETS2
SALL4,EZH2
SALL4,FOXP2
SALL4,GATA4
SALL4,ISL1
SALL4,JARID2
SALL4,KLF5
SALL4,MEIS1
SALL4,MYBL2
SALL4,MYCN
SALL4,NEUROD1
SALL4,NFE2L2
SALL4,NR3C1
SALL4,PBX1
SALL4,SOX11
SALL4,TBX3
SALL4,TCF3
SALL4,YAP1
SOX11,EZH2
SOX11,MEIS1
SOX11,NEUROD1
SOX11,NFE2L2
SOX11,TBX3
SOX9,FOXP2
SOX9,MEIS1
SOX9,NEUROG3
SOX9,PBX1
SOX9,PDX1
SOX9,TCF3
SOX9,TCF7L2
STAT1,TCF7L2
TBX3,EZH2
TBX3,FOXO1
TBX3,JARID2
TBX3,KLF5
TBX3,MYBL2
TBX3,MYCN
TBX3,SALL4
TBX3,SOX9
TCF3,CDX2
TCF3,DACH1
TCF3,EZH2
TCF3,FOXA2
TCF3,JARID2
TCF3,JUN
TCF3,KLF5
TCF3,MAFB
TCF3,MEIS1
TCF3,MYBL2
TCF3,MYCN
TCF3,NEUROD1
TCF3,NFE2L2
TCF3,NOTCH1
TCF3,RCOR2
TCF3,SALL4
TCF3,SOX11
TCF3,STAT1
TCF3,TBX3
TCF3,TCF7L2
TCF7L2,PBX1
YAP1,DACH1
YAP1,FOXO1
YAP1,GATA4
YAP1,JARID2
YAP1,MEIS1
YAP1,MYCN
YAP1,SOX9
YAP1,TBX3
YAP1,TCF3
YAP1,TCF7L2
