/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,ARX,activate,-0.125494
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,ARX,knockdown,0.381798
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,FOXA2,activate,0.106090
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,FOXA2,knockdown,0.195402
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,GCG,activate,-0.012779
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,GCG,knockdown,-0.010673
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,INS,activate,-0.004146
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,INS,knockdown,0.004447
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,ISL1,activate,-0.297176
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,ISL1,knockdown,0.001837
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,JUN,activate,-0.258515
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,JUN,knockdown,-0.009860
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,MAFA,activate,0.101278
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,MAFA,knockdown,0.018526
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,MAFB,activate,0.054049
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,MAFB,knockdown,-0.557374
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,MYC,activate,-0.035499
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,MYC,knockdown,-0.011299
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NEUROD1,activate,0.189257
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NEUROD1,knockdown,-0.756962
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NEUROG3,activate,-0.051180
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NEUROG3,knockdown,0.179868
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NKX2-2,activate,0.165017
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NKX2-2,knockdown,-0.459291
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NKX6-1,activate,0.245110
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,NKX6-1,knockdown,-0.056057
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,PAX4,activate,0.167715
/Users/sarahmaddox/Dropbox (Vanderbilt)/Parthenon_Pancreas_project/for_sarah_012020/Network/13146,PAX4,knockdown,0.035743
