Gene Symbol,"Expression (tpm)
NKX6.1+ progenitors
(from Stage 5, v8)","Expression (tpm)
Stage 6 SC-beta cells
(all weeks, v8)","Expression (tpm)
Human islet beta cells
(Baron et. al)","log2 fold-change
NKX6.1+ cells
compared to
SC-beta cells","log2 fold-change
NKX6.1+ cells
compared to
islet beta cells","log2 fold-change
SC-beta cells
compared to
islet beta cells"
ZNF326,100.2556675,74.55517389,16.16326389,-0.427303416,-2.632893336,-2.20558992
LY6E,17.82495952,13.25771921,15.95604255,-0.427066198,-0.159795924,0.267270274
COX19,18.44766553,13.72563871,25.35007626,-0.426564976,0.458551826,0.885116803
PSMB2,163.3824892,121.5654865,113.833585,-0.426519676,-0.521327102,-0.094807426
KCNH8,3.814074308,2.838711642,1,-0.426096645,-1.931332951,-1.505236307
CCZ1,17.43576826,12.9769675,22.58712517,-0.426096645,0.373450726,0.799547371
MAGI3,19.14820979,14.25594748,8.357927052,-0.425645591,-1.195992446,-0.770346855
SYS1,40.55372886,30.19640516,44.82888146,-0.425457766,0.144593928,0.570051694
UFD1L,36.73965456,27.35769351,38.40502017,-0.425391458,0.063956846,0.489348303
EGLN2,33.47044801,24.92451211,26.52433048,-0.425322597,-0.335571526,0.089751071
B3GALT1,22.02822508,16.40837718,1,-0.424920694,-4.46128135,-4.036360656
IL6ST,66.08467525,49.22513154,97.53217353,-0.424920694,0.561562452,0.986483146
UQCRC1,126.3314817,94.11420904,100.7786411,-0.424729744,-0.326024294,0.09870545
MAP3K7,72.31173535,53.87313192,26.80062559,-0.42466386,-1.431963122,-1.007299262
ITPKC,8.328692876,6.207732052,4.904238187,-0.424023807,-0.764061045,-0.340037238
C7orf31,3.891912559,2.901100909,5.387754628,-0.423878819,0.469204851,0.893083671
PIGQ,13.93304696,10.38781293,6.838303951,-0.423618851,-1.026800335,-0.603181484
PSKH1,50.75053977,37.83909034,25.76451893,-0.42354576,-0.978037512,-0.554491752
EDA2R,2.802177042,2.090040439,1.588696878,-0.423017252,-0.818704223,-0.395686971
SPG7,83.05341401,61.95254198,92.28256646,-0.422875994,0.152018654,0.574894648
MTERF1,15.72332674,11.72918217,12.84772258,-0.422804072,-0.291393849,0.131410223
MAMDC4,5.059486327,3.774550644,3.453688864,-0.422686017,-0.550852801,-0.128166784
RGMB,12.37628194,9.233611494,5.940344847,-0.42261103,-1.058959378,-0.636348348
ARRB2,31.75800648,23.7079214,13.40031279,-0.421751174,-1.244853677,-0.823102503
COPS5,60.79167417,45.38819163,56.5714236,-0.421556741,-0.103800274,0.317756467
CTDSPL2,29.57853545,22.08580046,10.91365681,-0.421431499,-1.438416038,-1.016984539
SNHG19,60.94735067,45.51297017,82.12872119,-0.42128577,0.430323325,0.851609095
ISG20L2,41.64346438,31.10104952,38.47409395,-0.421126828,-0.114202742,0.306924086
SUPV3L1,5.137324578,3.836939911,4.282574192,-0.421061055,-0.262538987,0.158522068
POLN,1.712441526,1.27897997,4.351647969,-0.421061055,1.345507127,1.766568182
PGBD5,29.11150594,21.7426595,25.90266648,-0.421061055,-0.168488852,0.252572203
TNIK,21.17200432,15.81567915,22.7943465,-0.420802345,0.106518195,0.52732054
SELENOO,17.74712127,13.25771921,10.08477148,-0.420752424,-0.815406633,-0.394654209
PIFO,21.79471033,16.28359865,9.463107488,-0.420558461,-1.203592112,-0.78303365
POU3F2,10.35248741,7.736269089,1,-0.420267566,-3.371905543,-2.951637977
IGSF8,52.38514304,39.14926495,30.66875712,-0.420172487,-0.772388006,-0.352215519
ZBTB20,231.0239295,172.6934906,142.0156861,-0.41982859,-0.701992005,-0.282163415
MBD4,35.26072778,26.35946524,38.88853661,-0.41974115,0.141282694,0.561023844
PSME1,125.5530992,93.86465198,125.7142747,-0.419643773,0.001850834,0.421494607
NAGA,24.36337262,18.21766592,23.76137939,-0.419375729,-0.03609527,0.383280459
SRSF11,398.9988755,298.4702526,119.1522658,-0.41879753,-1.743578294,-1.324780764
GTF2IRD2B,11.67573768,8.734497359,11.74254214,-0.418717114,0.008231068,0.426948182
SMNDC1,47.01430371,35.1875465,25.48822382,-0.418034828,-0.883268911,-0.465234083
CTNNBL1,38.29641958,28.66786812,16.78492788,-0.417774895,-1.190043179,-0.772268284
CTU2,8.250854625,6.176537418,13.74568168,-0.417745275,0.736362988,1.154108264
HGH1,24.83040213,18.59200152,8.081631943,-0.417425534,-1.619389072,-1.201963538
MAP3K14,2.957853545,2.214818973,26.17896159,-0.417361835,3.145785347,3.563147182
C4orf3,127.8104084,95.70513535,230.2919735,-0.417337085,0.8494588,1.266795885
RPAP2,24.28553437,18.18647129,44.34536502,-0.417231586,0.868686091,1.285917677
NOL9,51.91811354,38.89970788,13.53846035,-0.416478642,-1.939174285,-1.522695642
SFT2D3,39.46399335,29.57251249,24.31396961,-0.416280129,-0.698751496,-0.282471367
MAP4K4,325.5195664,243.973228,70.38617906,-0.416021419,-2.209380188,-1.793358769
SLC31A1,33.78180101,25.33004234,50.07848853,-0.415396756,0.567944775,0.983341531
NEK9,53.24136381,39.92913078,46.27943078,-0.415105861,-0.202176407,0.212929454
FOXO6,3.035691796,2.27720824,13.40031279,-0.414759101,2.142169446,2.556928547
PRR22,3.035691796,2.27720824,1.105180437,-0.414759101,-1.457743396,-1.042984296
TFCP2,57.75598238,43.32934583,18.8571412,-0.414625933,-1.614859413,-1.20023348
RNPS1,233.8261065,175.4386184,134.279423,-0.414469659,-0.800197772,-0.385728112
TLE1,140.8093964,105.6562234,43.93092235,-0.414365862,-1.680434915,-1.266069053
POLG2,7.93950162,5.958174984,3.799057751,-0.414177955,-1.063406806,-0.649228851
MRPL18,49.50512775,37.15280841,55.25902183,-0.414106698,0.158632057,0.572738755
YBEY,28.17744693,21.14996146,27.62951091,-0.413885865,-0.028330875,0.38555499
ZNF638,115.901156,87.00183262,43.1711108,-0.41377726,-1.424756837,-1.010979576
ACAA1,54.09758457,40.61541272,32.25745399,-0.413536875,-0.745931606,-0.33239473
PSENEN,84.84369379,63.69944145,67.27785908,-0.41352671,-0.334675635,0.078851074
TPR,163.0711362,122.4701308,45.10517657,-0.413071512,-1.854136525,-1.441065013
ATP5SL,13.62169396,10.23183976,35.15855264,-0.412840548,1.367969557,1.780810105
PRRC2B,203.7805416,153.0720662,89.79591047,-0.412805267,-1.182294652,-0.769489385
IMPA2,77.52689818,58.2403806,15.33437856,-0.412677161,-2.337927243,-1.925250083
METTL8,19.30388629,14.50550454,15.61067367,-0.412290845,-0.306358526,0.10593232
STXBP3,29.26718244,21.99221656,22.5180514,-0.412290845,-0.378201875,0.03408897
ZBTB3,9.963296151,7.486712022,10.43014037,-0.412290845,0.066063562,0.478354407
RNU1-103P,4.981648076,3.743356011,1,-0.412290845,-2.316623107,-1.904332262
SGTA,37.44019882,28.13755935,38.6122415,-0.412090901,0.044470211,0.456561113
ECI2,55.57651134,41.76961416,48.14442277,-0.41202146,-0.207106596,0.204914864
MED23,27.08771141,20.37009563,12.84772258,-0.411185755,-1.076125862,-0.664940107
TUT1,30.97962397,23.30239117,20.10046919,-0.410841629,-0.624090455,-0.213248827
PUS7L,11.52006117,8.672108092,24.45211716,-0.409693734,1.085811007,1.495504741
TRMT12,5.137324578,3.868134545,10.56828792,-0.40937925,1.040652546,1.450031796
FES,4.514618568,3.400215043,1,-0.408978111,-2.174604102,-1.765625991
CNOT2,121.2719953,91.33788667,53.04866096,-0.408961121,-1.192858195,-0.783897074
RAB28,22.65093109,17.06346448,15.74882122,-0.408659761,-0.524326506,-0.115666745
MPLKIP,72.5452501,54.65299776,64.1695391,-0.408580526,-0.176992536,0.23158799
DNAJC17,3.891912559,2.932295542,2.693877314,-0.408448779,-0.530795149,-0.12234637
CAPZA1,232.5806945,175.3762291,61.75195689,-0.407278135,-1.913174589,-1.505896454
DHODH,8.56220763,6.457289119,7.736263056,-0.407054197,-0.146345969,0.260708228
ZNF112,8.56220763,6.457289119,2.970172423,-0.407054197,-1.527436136,-1.12038194
AASDH,37.59587532,28.35592178,15.26530478,-0.406924335,-1.300317997,-0.893393662
HPCAL1,21.87254858,16.50196108,22.44897762,-0.406483849,0.03752841,0.444012259
PHIP,256.0100081,193.1571702,74.66875325,-0.406424978,-1.777623663,-1.371198685
EMC6,96.28591671,72.65230125,62.16639956,-0.406316302,-0.631189771,-0.22487347
MED4,107.2611101,80.95007374,61.19936668,-0.40602279,-0.809538462,-0.403515671
HCFC1,145.5575297,109.8674989,34.88225753,-0.405824802,-2.061024155,-1.655199353
TRAPPC2L,35.41640429,26.73380085,41.99685659,-0.405752782,0.245863601,0.651616383
SCAF11,106.4048894,80.32618107,83.9246394,-0.405622251,-0.342398107,0.063224145
MFSD14C,3.347044801,2.526765307,24.72841227,-0.405596193,2.885209845,3.290806038
RBBP6,91.77129814,69.28328084,41.37519259,-0.405535766,-1.149276988,-0.743741222
RBM27,54.40893757,41.08333222,18.64991987,-0.405290456,-1.544674226,-1.13938377
RAP2C,37.75155182,28.51189495,10.6373617,-0.404972023,-1.827395574,-1.422423551
TMEM171,2.023794531,1.528537038,1,-0.404911315,-1.017062825,-0.61215151
ZDHHC8,39.30831685,29.69729102,15.74882122,-0.404503255,-1.319590741,-0.915087486
STX8,23.74066661,17.93691422,39.99371705,-0.404428727,0.752412928,1.156841655
FKBP1C,10.1968109,7.705074456,16.99214921,-0.404237211,0.736750326,1.140987537
ACSM4,1.32325027,1,1,-0.404085948,-0.404085948,0
AHRR,1.32325027,1,4.282574192,-0.404085948,1.694392292,2.09847824
ARHGAP22,1.32325027,1,51.52903786,-0.404085948,5.283227801,5.68731375
ARHGAP45,1.32325027,1,1,-0.404085948,-0.404085948,0
CCDC169,1.32325027,1,2.348508428,-0.404085948,0.827658822,1.231744771
CCHCR1,1.32325027,1,2.762951091,-0.404085948,1.062124076,1.466210024
COLEC12,1.32325027,1,20.23861675,-0.404085948,3.934952836,4.339038784
CPA4,1.32325027,1,3.177393755,-0.404085948,1.263757937,1.667843886
HEY2,1.32325027,1,1,-0.404085948,-0.404085948,0
HTR7,1.32325027,1,1,-0.404085948,-0.404085948,0
KCP,1.32325027,1,3.591836419,-0.404085948,1.440635699,1.844721648
KLF1,1.32325027,1,1,-0.404085948,-0.404085948,0
NEUROD2,1.32325027,1,1,-0.404085948,-0.404085948,0
NOD1,1.32325027,1,1.657770655,-0.404085948,0.325158482,0.72924443
NTNG1,1.32325027,1,1.036106659,-0.404085948,-0.352913423,0.051172525
PILRB,1.32325027,1,12.43327991,-0.404085948,3.232049077,3.636135026
RCN3,1.32325027,1,1,-0.404085948,-0.404085948,0
RHEBL1,1.32325027,1,1,-0.404085948,-0.404085948,0
RNU4-16P,1.32325027,1,1,-0.404085948,-0.404085948,0
SERPINA6,1.32325027,1,6.700156397,-0.404085948,2.340108823,2.744194772
TAL2,1.32325027,1,1,-0.404085948,-0.404085948,0
TCIRG1,1.32325027,1,1,-0.404085948,-0.404085948,0
TLR1,1.32325027,1,1,-0.404085948,-0.404085948,0
TMOD4,1.32325027,1,1,-0.404085948,-0.404085948,0
ZNF737,1.32325027,1,1.588696878,-0.404085948,0.263757937,0.667843886
CBX7,20.47146006,15.47253818,55.74253827,-0.40390412,1.445164696,1.849068816
ZNF461,6.149221843,4.64800038,14.85086212,-0.403793669,1.272070924,1.675864592
ZNF75D,9.574104895,7.237154955,4.973311965,-0.403714951,-0.944930682,-0.54121573
ADPRM,10.97519342,8.297772491,8.841443493,-0.403450358,-0.31189253,0.091557828
AGGF1,44.05645017,33.3158685,34.26059353,-0.403143752,-0.36280311,0.040340642
TRAPPC6A,35.80559554,27.07694181,23.00156784,-0.403120259,-0.638452861,-0.235332602
EHD1,51.76243703,39.14926495,46.55572589,-0.402920322,-0.152946927,0.249973396
PSEN1,46.93646546,35.49949284,18.44269854,-0.40291079,-1.347659438,-0.944748647
RP9,22.8066076,17.25063228,15.74882122,-0.402802625,-0.534208018,-0.131405393
ZNF511,60.86951242,46.04327894,27.14599447,-0.402729232,-1.164980473,-0.762251241
MARCH5,65.07277799,49.25632618,21.13657585,-0.401745117,-1.622312467,-1.22056735
ZNF566,25.92013764,19.62142442,13.05494391,-0.401643601,-0.98947712,-0.587833519
HMGN2,330.5012145,250.2433493,294.1852175,-0.401323846,-0.167930819,0.233393027
QPRT,35.18288953,26.64021694,14.91993589,-0.401268144,-1.237632638,-0.836364494
EIF4ENIF1,33.08125675,25.04929064,18.02825587,-0.401244294,-0.875754212,-0.474509918
MTX1,50.04999551,37.90147961,39.99371705,-0.40111577,-0.323596567,0.077519203
EIF2D,47.40349497,35.90502307,32.94819177,-0.400807741,-0.52479414,-0.123986399
GTF2I,1079.538706,817.8920938,242.5180321,-0.400432547,-2.154251045,-1.753818497
ATP5G2,1004.346955,761.0554717,701.4442084,-0.400184222,-0.517857475,-0.117673253
FAM104B,45.9245682,34.8132109,32.32652777,-0.399631273,-0.506547602,-0.106916329
TRANK1,22.26173984,16.87629668,1.5196231,-0.399567994,-3.872780896,-3.473212902
POLR3D,11.52006117,8.734497359,20.44583808,-0.39935179,0.827658822,1.227010612
KLHL21,19.45956279,14.75506161,16.02511633,-0.399269352,-0.280144467,0.119124885
EIF4E2,68.80901404,52.18862172,49.80219342,-0.39886227,-0.466388288,-0.067526018
DGKQ,11.59789943,8.796886626,3.453688864,-0.398798609,-1.747653508,-1.348854899
BAG6,103.6027123,78.61047623,88.41443493,-0.398268278,-0.228707939,0.16956034
ERVK3-1,3.658397805,2.776322375,16.57770655,-0.398036862,2.179960566,2.577997428
ITFG2,21.24984257,16.12762548,13.40031279,-0.397918111,-0.665185476,-0.267267365
ACOT7,19.07037154,14.47430991,2.762951091,-0.397838385,-2.787051022,-2.389212637
UROD,28.09960868,21.33712926,41.92778281,-0.397183953,0.577356502,0.974540455
DFNB59,2.957853545,2.246013607,2.210360873,-0.397183953,-0.420268691,-0.023084738
GHRL,5.91570709,4.492027213,5.111459519,-0.397183953,-0.210815325,0.186368627
AEN,28.17744693,21.39951853,33.08633932,-0.396962562,0.231694781,0.628657343
ZBTB40,37.12884581,28.19994862,14.85086212,-0.396847934,-1.321993784,-0.92514585
PARP16,29.73421195,22.5849146,8.772369715,-0.396764382,-1.761085319,-1.364320937
NEK8,3.736236057,2.838711642,18.51177231,-0.396349301,2.308785512,2.705134813
PCDHB4,3.736236057,2.838711642,2.348508428,-0.396349301,-0.669840837,-0.273491536
KIF2A,45.61321519,34.65723774,15.67974744,-0.396295194,-1.540549545,-1.144254351
PDK4,37.44019882,28.44950568,240.0313761,-0.39618451,2.680563001,3.076747512
MRS2,38.99696384,29.63490175,32.67189666,-0.396064531,-0.255311597,0.140752933
PILRA,5.29300108,4.024107712,1,-0.395417027,-2.404085948,-2.008668922
ZNF561,48.49323049,36.87205671,20.9984283,-0.395255474,-1.207502017,-0.812246544
SMURF2,51.84027529,39.43001665,13.33123902,-0.39477906,-1.959262507,-1.564483448
CYB5B,116.1346708,88.34320186,37.0926184,-0.394607711,-1.64659472,-1.251987009
NUP50,71.61119109,54.49702459,23.00156784,-0.394007599,-1.638452861,-1.244445263
WDR1,161.5922094,123.0004396,60.43955513,-0.393694174,-1.418792699,-1.025098525
SSR2,229.000135,174.3156116,317.9465969,-0.393646667,0.473436018,0.867082685
PARP3,1.556765024,1.18539607,6.285713733,-0.393182022,2.013525368,2.40670739
CXorf23,9.340590142,7.112376421,10.15384526,-0.393182022,0.120440572,0.513622594
DHCR7,11.67573768,8.890470526,47.86812766,-0.393182022,2.035551674,2.428733696
BBS2,28.80015294,21.9298273,23.96860072,-0.393182022,-0.264930786,0.128251237
MSI2,188.5242444,143.557703,343.2966731,-0.393119322,0.864705809,1.257825131
MYO6,147.192133,112.1135125,63.61694888,-0.392740395,-1.210217479,-0.817477084
PARP11,10.97519342,8.360161758,4.558869301,-0.392643603,-1.267498411,-0.874854808
SMCHD1,65.38413099,49.81782958,20.92935452,-0.392278361,-1.643412712,-1.251134351
ZNF33A,18.13631252,13.81922261,38.68131528,-0.392204697,1.092755695,1.484960392
CCDC57,4.748133322,3.618577477,25.97174026,-0.391937783,2.451510337,2.84344812
SEC11A,383.9760931,292.6680508,215.4411114,-0.391751227,-0.833722912,-0.441971685
PSMD14,88.11290034,67.16204576,34.81318375,-0.391707079,-1.339719497,-0.948012417
DUS3L,7.93950162,6.051758884,6.492935065,-0.391693941,-0.290177668,0.101516273
NDFIP1,376.7371357,287.2089899,291.3531926,-0.391457342,-0.37078913,0.020668212
FANCE,20.86065132,15.90926305,1,-0.390917194,-4.382712298,-3.991795103
F5,2.412985787,1.840483372,1,-0.390734702,-1.270819418,-0.880084716
AP4B1,7.23895736,5.521450116,5.456828406,-0.390734702,-0.407719241,-0.016984539
TBL2,24.28553437,18.52961225,39.85556949,-0.390264539,0.714684112,1.104948651
KANSL1L,17.90279777,13.66324944,7.39089417,-0.389884432,-1.276364242,-0.88647981
TAF15,229.622841,175.2514506,79.9874341,-0.389839771,-1.521420879,-1.131581108
AAR2,31.05746222,23.7079214,16.99214921,-0.389570769,-0.870071608,-0.48050084
CYP2C8,6.538413099,4.991141348,1.312401768,-0.389570769,-2.316731087,-1.927160318
CNKSR1,29.5006972,22.52252533,9.808476375,-0.389380452,-1.588648096,-1.199267644
INSR,132.8698948,101.4449479,20.65305941,-0.389317242,-2.685586846,-2.296269605
RMDN3,14.01088521,10.69975926,13.95290301,-0.388969771,-0.005982791,0.38298698
NSMF,16.5795475,12.66502117,82.26686875,-0.388555144,2.3109069,2.699462044
ZNF543,4.981648076,3.805745278,2.901098646,-0.388444103,-0.780023755,-0.391579652
EFHC2,2.490824038,1.902872639,1.795918209,-0.388444103,-0.471901459,-0.083457356
PRKCSH,110.4524784,84.38148341,97.46309975,-0.388427436,-0.180497779,0.207929657
UBALD2,69.12036705,52.81251439,43.03296325,-0.388231049,-0.683668691,-0.295437642
CPOX,16.65738575,12.72741044,4.558869301,-0.388223085,-1.869414045,-1.481190959
ZNF613,3.347044801,2.557959941,1.243327991,-0.387894191,-1.428680931,-1.04078674
SCAF8,87.87938558,67.16204576,21.62009229,-0.387878607,-2.023152101,-1.635273494
C7orf26,34.32666877,26.23468671,19.54787897,-0.387854296,-0.81231778,-0.424463484
IFT122,39.61966985,30.28998906,20.65305941,-0.387375801,-0.939861349,-0.552485548
C19orf25,17.90279777,13.69444407,28.38932246,-0.386594362,0.665163355,1.051757717
ITPA,24.75256388,18.93514249,27.0769207,-0.38651169,0.129485711,0.515997401
MDM1,16.2681945,12.44665874,4.627943078,-0.386295637,-1.813611119,-1.427315483
GLMN,19.69307755,15.06700794,4.627943078,-0.386295637,-2.089245562,-1.702949925
LRRC47,5.993545341,4.585611113,38.47409395,-0.386295637,2.682405799,3.068701436
NRAV,1.712441526,1.310174604,3.246467532,-0.386295637,0.922816055,1.309111692
SENP3,41.33211138,31.63135829,20.92935452,-0.385907555,-0.981735245,-0.59582769
USP36,33.08125675,25.33004234,29.63265046,-0.385164555,-0.158826371,0.226338184
RHOB,83.75395827,64.13616632,78.467811,-0.385019254,-0.094056421,0.290962834
TPRN,8.795722383,6.73804082,4.144426637,-0.384472901,-1.085629544,-0.701156643
COPS8,47.01430371,36.02980161,38.40502017,-0.383909044,-0.291804844,0.0921042
XPO5,73.01227961,55.96317236,23.89952694,-0.383661378,-1.611157062,-1.227495684
CNOT9,94.72915169,72.62110661,39.85556949,-0.383419551,-1.249027122,-0.865607571
KPNB1,530.54552,406.7468252,235.5415805,-0.383345452,-1.171494774,-0.788149322
UBASH3B,1.790279777,1.372563871,1,-0.383311778,-0.840185063,-0.456873285
BANF1,255.3873021,195.808714,111.7613717,-0.383241826,-1.192265164,-0.809023338
AKT2,95.89672545,73.52575098,43.99999613,-0.383231938,-1.123978156,-0.740746218
SETD6,43.97861192,33.72139873,13.95290301,-0.38313769,-1.656236752,-1.273099062
NIPBL,146.4137505,112.2694857,37.64520862,-0.383085187,-1.959512891,-1.576427704
RBBP4,288.0793676,220.9827832,84.40815584,-0.382532364,-1.771012028,-1.388479664
C11orf84,105.2373156,80.7317113,13.81475546,-0.382438975,-2.929364424,-2.546925449
HECTD3,26.3093289,20.18292783,17.06122299,-0.382438975,-0.624853382,-0.242414407
AK2,107.1832719,82.22905371,143.604383,-0.38235963,0.422020021,0.804379651
UBE2L6,42.81103815,32.847949,19.89324786,-0.382179528,-1.105703985,-0.723524456
SDHA,56.58840861,43.42292973,50.42385742,-0.382049499,-0.166400078,0.215649421
SWI5,11.90925243,9.140027594,49.38775076,-0.381812429,2.052070411,2.43388284
ATR,17.59144477,13.50727627,7.183672838,-0.381137189,-1.292080422,-0.910943233
FAN1,28.72231469,22.05460583,18.71899364,-0.381092042,-0.617669142,-0.2365771
LEO1,17.66928302,13.56966554,39.02668417,-0.380858337,1.143217392,1.52407573
PHF11,17.74712127,13.63205481,18.64991987,-0.380581985,0.071584405,0.452166391
YWHAZ,406.2378329,312.227086,145.3312274,-0.379728906,-1.482979875,-1.103250969
SMARCAL1,10.43032566,8.01702079,8.841443493,-0.379646082,-0.238430368,0.141215714
TYW1B,4.748133322,3.649772111,3.522762642,-0.379554059,-0.430653173,-0.051099114
DALRD3,54.17542282,41.64483562,38.47409395,-0.37950091,-0.493751156,-0.114250246
UQCRH,424.0627924,326.0151139,218.963874,-0.379339057,-0.953585041,-0.574245984
DUSP11,51.52892228,39.61718445,29.70172423,-0.379256066,-0.794835735,-0.415579669
DDX46,182.9198903,140.6566021,66.17267864,-0.379034688,-1.466904373,-1.087869686
SKIDA1,15.33413548,11.79157143,2.003139541,-0.378990836,-2.936412002,-2.557421166
TMEM99,36.42830155,28.01278082,33.08633932,-0.378974526,-0.138824051,0.240150474
GANAB,250.3278158,192.5020829,156.1067367,-0.378944553,-0.681285811,-0.302341259
PRRG1,2.880015294,2.214818973,1.381475546,-0.378887687,-1.059866448,-0.680978761
SNX10,24.98607863,19.21589419,39.09575794,-0.378824387,0.645887578,1.024711965
NUDCD2,57.36679112,44.1404063,46.97016856,-0.378115912,-0.288471051,0.089644862
ATXN2L,190.5480389,146.6459717,54.84457917,-0.377817318,-1.796733823,-1.418916505
NXN,48.96025999,37.68311718,10.29199282,-0.377692908,-2.250088864,-1.872395956
PHYKPL,36.42830155,28.04397545,14.98900967,-0.377368855,-1.281154665,-0.90378581
RERE,279.9063512,215.4925277,75.01412213,-0.377306379,-1.899710095,-1.522403717
CSK,39.46399335,30.38357296,12.01883725,-0.377245416,-1.715239619,-1.337994203
UNC45A,41.72130263,32.13047243,43.86184858,-0.376842009,0.072182414,0.449024423
C17orf58,25.84229939,19.90217613,22.24175629,-0.376808258,-0.216463731,0.160344528
TGFBR1,90.52588612,69.75120034,6.907377729,-0.376112349,-3.712120369,-3.33600802
FNTA,77.21554517,59.51936057,45.79591434,-0.375532295,-0.753672428,-0.378140133
DHX16,21.56119558,16.62673962,11.2590257,-0.374931884,-0.937355189,-0.562423305
KIAA1211,4.125427313,3.181852609,1,-0.374676553,-2.044543562,-1.669867008
HCG18,26.93203491,20.77562586,24.17582205,-0.374431301,-0.155758293,0.218673008
MED7,16.65738575,12.85218897,9.739402597,-0.3741479,-0.774256812,-0.400108912
LARGE2,32.30287424,24.92451211,70.59340039,-0.374097274,1.127870777,1.501968051
ZNF529,20.86065132,16.09643085,20.51491185,-0.374043376,-0.024111247,0.349932129
NEIL1,13.69953221,10.57498073,18.37362476,-0.373471596,0.423509639,0.796981236
NEPRO,43.43374416,33.53423093,20.65305941,-0.373181808,-1.072460815,-0.699279007
TNFRSF19,14.86710598,11.4796251,11.53532081,-0.373048313,-0.366065713,0.0069826
EXOSC7,47.87052448,36.96564061,23.76137939,-0.372952697,-1.010519023,-0.637566326
NAA15,36.81749281,28.44950568,14.50549323,-0.3719878,-1.343792033,-0.971804233
BAZ1B,130.0677177,100.5091089,42.75666814,-0.37193668,-1.605041596,-1.233104916
R3HCC1L,8.717884132,6.73804082,7.874410611,-0.371648861,-0.146806086,0.224842775
WDR63,2.179471033,1.684510205,1,-0.371648861,-1.123978029,-0.752329168
CNPY2,131.8579975,101.9128674,155.9685891,-0.371648861,0.242270434,0.613919295
MRPL19,10.89735517,8.422551025,20.30769052,-0.371648861,0.89804815,1.269697011
TAF5,6.538413099,5.053530615,1.864991987,-0.371648861,-1.809771098,-1.438122238
ZNF92,25.29743163,19.55903516,3.799057751,-0.371155716,-2.735277372,-2.364121656
BCL10,35.33856604,27.32649888,16.37048522,-0.370942869,-1.110146416,-0.739203547
ZNF618,214.755735,166.111423,23.27786295,-0.370545372,-3.205666138,-2.835120766
CCDC157,3.347044801,2.589154574,21.55101851,-0.370406764,2.686796287,3.057203051
PCCA,26.77635841,20.71323659,8.012558165,-0.370406764,-1.740624937,-1.370218173
WIPI2,133.9596303,103.6285722,56.84771871,-0.370376465,-1.236623939,-0.866247474
RRP15,74.64688288,57.7724611,18.71899364,-0.369700063,-1.995579141,-1.625879079
COLGALT1,34.24883052,26.51543841,18.16640343,-0.369222123,-0.914781902,-0.545559779
STT3A,104.5367713,80.95007374,82.33594253,-0.368906207,-0.344416247,0.02448996
GLIS2,32.22503599,24.95570674,33.77707709,-0.368812209,0.06786252,0.436674728
PIGO,11.52006117,8.92166516,27.0769207,-0.36876347,1.232915301,1.601678771
IQGAP1,158.4786794,122.7508825,131.4473982,-0.368555367,-0.269803177,0.098752189
BRD1,59.23490915,45.88730577,16.57770655,-0.368352553,-1.837203226,-1.468850672
PSMC4,88.8134446,68.81536134,63.47880133,-0.368047442,-0.484503203,-0.116455761
SLC12A9,36.27262505,28.10636472,10.08477148,-0.36798429,-1.846702763,-1.478718474
TNPO3,84.37666428,65.38395166,42.75666814,-0.367907481,-0.98069462,-0.612787139
C21orf59,76.28148616,59.11383034,33.01726554,-0.367837247,-1.208112309,-0.840275062
CKLF,22.33957809,17.31302155,37.92150373,-0.367744406,0.763414235,1.131158641
PIK3R4,17.66928302,13.69444407,9.186812379,-0.367652799,-0.943607229,-0.575954431
KARS,159.1792237,123.3747752,99.81160818,-0.367604589,-0.673372528,-0.305767939
DOLK,12.99898795,10.0758666,6.63108262,-0.367495379,-0.971082969,-0.603587591
RAE1,60.40248292,46.82314477,18.2354772,-0.367386021,-1.7278599,-1.360473879
VTI1A,14.24439997,11.04290023,22.7943465,-0.367275729,0.678281198,1.045556927
PGAM5,41.56562613,32.22405633,26.10988781,-0.367252834,-0.670794685,-0.303541851
AP1S2,60.16896816,46.6671716,32.18838022,-0.366611585,-0.902479637,-0.535868052
PPHLN1,59.1570709,45.88730577,46.69387345,-0.366455518,-0.34131735,0.025138168
IPO9,156.3770466,121.3159294,47.31553744,-0.36625977,-1.724642848,-1.358383078
SEPT2,531.0903878,412.1123022,235.8869494,-0.365919887,-1.170861815,-0.804941928
S100A13,63.59385121,49.34991008,15.74882122,-0.365839825,-2.013643432,-1.647803607
SNHG7,55.88786435,43.39173509,111.346929,-0.36511477,0.994454817,1.359569587
ITM2A,38.60777259,29.97804272,2.693877314,-0.36498513,-3.841135269,-3.476150139
NAALAD2,3.736236057,2.901100909,1.312401768,-0.36498513,-1.509376165,-1.144391034
NUDCD3,39.8531846,30.94507636,35.08947886,-0.36498513,-0.183656491,0.18132864
SLC43A3,13.69953221,10.63737,1.105180437,-0.36498513,-3.631772796,-3.266787666
SLC48A1,19.9265923,15.47253818,23.00156784,-0.36498513,0.207037189,0.57202232
C14orf80,2.490824038,1.934067272,2.970172423,-0.36498513,0.253923577,0.618908708
NDUFAF7,4.981648076,3.868134545,17.06122299,-0.36498513,1.776026054,2.141011184
TES,112.2427582,87.15780579,34.26059353,-0.364920585,-1.712000316,-1.347079732
ABCF2,33.70396276,26.17229744,30.80690467,-0.364877655,-0.129664492,0.235213163
AVEN,13.77737046,10.69975926,9.739402597,-0.364722225,-0.500395375,-0.135673151
